Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,6,skin pieces,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,6,,skin pieces,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,4,ears,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,4,feet,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,8,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,1,skins,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,7,trophies,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,63.5,tusks,kg,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,10,4,tusks,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AR,CA,2,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,XX,,3,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,XX,,7,ivory scraps,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,,,1,ivory carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,,10,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,,,1,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AU,XX,,128,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AU,XX,,6,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AU,,15,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,BR,GB,,3,ivory carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,BR,,3,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,GB,,2,carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,,9,,ivory carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,,1,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CH,XX,,124,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CH,,341,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CH,,,2,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,DK,IN,,2,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,DK,XX,,1,carvings,,P,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,DK,XX,,3,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,FI,,1,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,,3,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,,2,,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,HK,XX,,23,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,,24,ivory carvings,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,,24,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,MW,,,2,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NZ,,2,,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,SD,,,21,tusks,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,SE,,146,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,TZ,,,3,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,253,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,61,ivory carvings,,T,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,52,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,16,ivory carvings,,,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,tusks,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,unspecified,,,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,ZA,,114,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,,9,,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,,637,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,KE,,1,feet,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,,2,ears,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,,8,feet,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,,5,skin pieces,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,,1,tails,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,23,,trophies,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,ZW,,6,tusks,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,ears,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,4,feet,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory carvings,sets,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,4,ivory carvings,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,51,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,3,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,8,leather products (small),,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,tusks,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,1,feet,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,43,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,1,ivory pieces,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,14,tails,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,2,,tusks,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,3,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,MW,,,16,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GT,MX,,,2,live,,Q,C
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,GB,XX,500,,ivory carvings,g,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,GB,XX,1.5,,ivory carvings,kg,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,GB,XX,,1,ivory carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,GB,XX,2.5,7,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,913,,ivory carvings,g,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,,1,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,,2,ivory carvings,,T,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,,2,leather items,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,BE,,2,,live,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,ZW,,,4,feet,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,ZW,,,1,tails,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ID,ZW,,,12,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ID,ZW,,,12,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IE,ZW,,,2,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IL,GB,TZ,2,,live,,Z,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IL,GB,XX,,2,ivory carvings,,P,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IL,US,XX,31,,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,30,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,2,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,AT,XX,1,,live,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,AT,,,1,ivory pieces,sets,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CG,,,3,ivory carvings,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CM,,5,,ivory carvings,kg,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,DK,IT,,1,carvings,,T,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,DK,XX,,21,carvings,,Q,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,GH,,,15,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,MA,XX,,2,tusks,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,MX,XX,,1,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,NG,,,2,tusks,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TG,,,5,trophies,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TZ,,2,,trophies,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TZ,,,5,tusks,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,US,XX,,2,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,US,XX,,3,ivory carvings,,,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,BW,,10,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,ZW,,8,feet,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,ZW,4,,trophies,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,ZW,,4,tusks,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,2,feet,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,1,ivory carvings,sets,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,103,ivory carvings,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,3,skin pieces,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,1,skulls,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,1,,trophies,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZA,,,8,tusks,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZM,,,3,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,22,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,3,leather products (small),,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,5,,trophies,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,10,,trophies,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,19,trophies,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,2,,tusks,,H,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ZW,,,11,tusks,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JM,US,XX,,5,ivory carvings,,,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,AT,XX,18,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,AT,XX,,9,ivory pieces,sets,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,AT,,,6,ivory pieces,sets,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,AU,XX,2,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,DE,XX,122,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,DE,XX,,1600,ivory carvings,g,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,DE,XX,,5,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,EG,,6,,carvings,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ES,XX,2,,carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ES,XX,,1,garments,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,FR,XX,18,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,FR,XX,,18,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,6,,carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,8,,carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,50,,carvings,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,144,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,,1,feet,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,,1,ivory carvings,,E,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,,3,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,GB,XX,,15,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,IT,XX,2,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,14,,carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,4,,carvings,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,16,,carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,,136,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,,34,ivory carvings,,,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,,52,ivory carvings,,,U
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,XX,,1,leather items,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,US,ZA,,7,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZA,,,2,live,,T,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,US,KE,,3,skins,,,I
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,ZW,,,6,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,ZW,,2,,live,,,C
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,ZW,,,2,live,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,ZW,,,1,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KP,MW,,,1,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KR,IT,ZW,,33,leather products (small),,T,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KR,ZW,,,5,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KW,ZW,,,1,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,BF,,,1,specimens,,S,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,GB,KE,,1,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,GH,,,2,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LB,US,LR,,2,tusks,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LK,ZW,,,1,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LY,ZW,,,1,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MA,ZA,,,2,tusks,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,MC,CM,,2,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,US,XX,,1,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,DE,XX,1,,feet,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,DE,XX,1,,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,DE,XX,2,,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,MW,,3,,ivory carvings,,P,I
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,MW,,6,,tusks,kg,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MT,TG,,80,,tusks,kg,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MU,MW,,,1,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MW,ZW,,,2,feet,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MW,ZW,,2,,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,GB,XX,,15,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,IL,XX,,4,ivory carvings,,Q,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,2,ivory carvings,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,18,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,25,,trophies,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,6,trophies,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,39.5,tusks,kg,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,8,,tusks,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,ZW,,,10,tusks,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MY,GB,XX,,25,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MY,ZW,,,1,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MY,ZW,,4,,tusks,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MY,ZW,,,2,tusks,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MY,ZW,,,2,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,ZW,,,1,leather products (large),,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,ZW,,,1,trophies,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NA,XX,,3,,trophies,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NA,ZW,,,225,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NA,ZW,,2,,trophies,,H,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NA,ZW,,,1,tusks,,,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NA,ZW,,,1,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NG,US,NG,,1,ivory carvings,,S,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,US,XX,1,,ivory carvings,,T,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZW,,,2,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZW,,,1,tusks,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,DE,XX,5,,live,,Q,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,DE,XX,1,,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,DE,ZW,2,,live,,Q,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,ZW,,,21,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,GB,KE,,1,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,GB,MW,1,,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,GB,XX,,3,ivory carvings,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,NL,ZA,1,,tusks,,P,O
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,2,ivory carvings,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,tusks,,P,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZW,,,2,ivory carvings,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZW,,,1,trophies,,,
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,MZ,,,6,ivory carvings,,P,W
1994,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,MZ,,,2,tusks,,P,W
